system,workload,LZP_0,LZP_1,ROLZX_0,ROLZX_1,RANK_0,RANK_1,TEXT_1,TEXT_0,skip_0,skip_1,BWTS_0,BWTS_1,LZ_0,LZ_1,MTFT_0,MTFT_1,SRT_0,SRT_1,X86_0,X86_1,checksum_0,checksum_1,RLT_0,RLT_1,BWT_0,BWT_1,ZRLT_0,ZRLT_1,ROLZ_0,ROLZ_1,jobs_8,jobs_4,jobs_1,blocksize_1000,blocksize_1000000000,blocksize_1000000,entropyType_5,entropyType_2,entropyType_1,entropyType_7,entropyType_6,entropyType_8,entropyType_3,entropyType_4
kanzi,ambivert,-0.01864536424704805,-0.017327701168241727,-0.0177227982657943,0.02522034455026802,-0.011112785037462831,-0.012626559097989381,-0.0018198222218342036,0.01274119834705243,-0.031971710382574826,-0.042280451914016096,0.03641984599733995,0.03930384141978336,0.010308434889856348,0.010976100031946032,0.019260478093575156,0.004636292728254002,0.013110634182785172,0.04365764903454906,-0.003707683612104064,0.009978107419381816,-0.01095776213248081,-0.010579821266690876,-0.10118214472602215,-0.06997734073090127,-0.03870414542581568,-0.00021974587103804717,-0.005914426343242693,-0.006066252642855593,-0.10474403593661025,-0.049237822960292485,-0.0012177659617234275,-0.0024443020401858813,-0.005847550197279707,0.2140415423459357,0.09925938877775396,0.3773539574186214,0.40792329708569786,0.37932680526216517,0.533379467710729,-0.6491429362753436,0.7380055737073502,-0.022904983963208076,0.6204496615106758,0.5285088723867819
kanzi,artificl,-0.018961190538839885,-0.01884556773608961,-0.004327146840940003,0.08800400049556448,-0.016639270817101304,-0.016756117424483123,-0.005724396613611007,-0.011236473612097144,0.2346000077328832,-0.04813080084252492,0.09165789171164178,0.10619591117124068,0.011528950276950584,0.018683057392519957,0.0011020070982478772,0.007224704168259153,-0.009989022223609617,0.001063616821713899,0.020803012706419516,0.003801410637571111,-0.010628521146494594,-0.010525052675613971,-0.027784305573130382,-0.02472679247209643,-0.056708548460834875,0.015489801574118368,-0.014843630892835774,-0.0029152849752928844,-0.11337722908093278,-0.1911048803951141,0.007858117159634833,0.0045665609682210015,0.45442088400909275,0.2959556133187877,0.1841364922042335,0.4703065459786025,-0.21351801827691244,0.04820971867007684,0.3273076923076923,-0.22106943335993637,-0.033306255077173136,-0.35015772870662526,0.10794877007521837,0.22735393961050548
kanzi,deepfield,-0.01918477137110041,-0.01896467537443317,-0.011354662274801858,0.38106065792159494,-0.012651058028035685,-0.012246126234190111,0.003196304072677468,-0.012181254896339151,0.33174154025935343,-0.02388406726167782,0.036315368752063946,0.0320944456824186,0.019355204448576562,0.01770327664842308,0.004397485305351888,0.011888007050066075,0.04238991581267175,0.04035232716409102,0.002637668320626889,0.007124123325766057,-0.007917796120594423,-0.012057144477407033,-0.07975733641090547,-0.13780569295931255,-0.0005507244399949815,-0.011633990859142535,-0.008945235546458962,0.004284986085299722,-0.040600600348620966,-0.007759914330135737,0.001054834395588488,0.2932560886695155,-0.002432330305003563,0.23233898866109573,0.15060737975739955,0.40910803834831544,0.45059983670301185,0.5821241814495567,0.5866704534959861,-0.33832405880309846,0.3658625912324114,0.016032196393915094,0.36845622473629824,0.47919542939442417
kanzi,enwik8,-0.01884799496487601,-0.01634121168217324,-0.007908879518224454,0.06097807935915687,-0.01688106937313665,-0.01735641475084491,0.02004148325127128,0.006095456473756858,-0.04203378048244383,-0.03377708086099589,0.03871711758691275,0.038733702397309326,0.007236104378958419,0.010874395607104717,0.01967529629817254,-0.00273901877099316,0.01670220497675821,0.020840479471697843,-0.006907357769107851,0.0010975219354733487,-0.010137957365863514,-0.012734759907165005,-0.053000967756015115,-0.08389646343989801,0.013156839711810751,0.0015519274022594623,-0.0031078917899818974,-0.004222164841431402,-0.11111754043031877,0.2265201465701814,0.22691325821110045,-0.006176264913705184,0.23483904266955768,0.2158738200738963,0.07537365741866318,0.5669746222107453,0.550651302233586,0.6763851417183304,0.6731976799753376,0.2745464035536416,0.7473932426303114,0.27721285295361026,0.5589501294895457,0.744963136424708
kanzi,fannie_mae_500k,-0.019300556303572323,-0.01915744292186547,-0.008345055813331472,0.05547720015153506,-0.013317183166986381,-0.00992501194457405,-0.009125982138350424,-0.008041013327470484,-0.032238859309120814,-0.03923274861861347,0.031306181154737975,0.0322552655312419,0.006996955359403628,0.01061477084196582,-0.00424486987007991,0.01993950040036254,0.029585016891053702,0.028089000751610294,0.0037787249234210577,-0.006683339440617691,-0.012666940902786661,-0.010740999512513,-0.07348818852662722,-0.06631006162038654,-0.03815940558712769,-0.042357401120013245,-0.001793116473034609,-0.00873837597124078,-0.10581876513991854,-0.16524781280462056,-0.007434699286438013,-0.0072520207853090145,-0.007660962214478643,0.3110429605511687,0.12897561298832927,0.3435107717130144,0.7301718796291244,0.7566316823106639,0.6880071544827439,0.05447795207003347,0.7149085726622751,0.2345234165447096,0.697494416071136,0.6988370784340592
kanzi,large,-0.01939105079433974,-0.019311264125198863,-0.010830059357788671,0.3865383897545762,-0.013642650195439901,-0.016594170880474973,-0.009976760640101745,-0.012411772089012667,-0.010160395530778008,-0.047049896357218825,0.04038306035780933,0.040703358926897394,0.012519123821699925,0.012137689304926825,0.16401830364449324,0.006522481309654112,0.023396593405749195,0.0034470860696577768,-0.00627955168251353,-0.0009276391202018088,-0.01209857043509551,-0.011967241449311826,-0.0969380138262327,-0.13922504885837209,-0.04878971813100633,-0.042969455101615046,0.004541997715857526,-0.002982007308892465,-0.02487327100718198,-0.09573443466893482,-0.006689953994583609,-0.0009424993207391695,-0.006916004464552006,0.20789227448479086,0.26854540048657094,0.5897294136091097,0.819905823254482,0.6294722389148381,0.7838363441890136,0.2576251981353446,0.7388812195219874,0.5770011105124353,0.6708218321726473,0.7074136616152654
kanzi,misc,-0.019047920042323054,-0.02256393476199336,-0.0013368023824750293,0.08291642769589691,-0.01684360334614109,-0.016846148051958075,-0.0010230435466677054,0.003756482172533476,-0.022451192292590866,0.19232211488992929,0.04978878745250504,0.05362011556766807,0.010024461508939405,0.016404024811702493,0.005465279506668517,0.030209180250393687,0.011916620261612663,0.005859975551978099,0.00923597969491437,0.006460270133119832,-0.012519538083464595,-0.013731818567277213,-0.07529077152204013,-0.09562097573307057,-0.06176502678505707,-0.06252181077008338,0.0027661100818035826,0.012176636687899197,0.14552710204412103,0.33284077322980615,0.0062246616018612555,0.007284498976725795,0.44584530015913215,0.22869886931912675,0.386616996986281,0.34179864801050425,0.6454369317899546,0.5978628415526436,0.5904936968466172,0.21053599676268264,0.6114016850858955,0.0861547253584591,0.6125543899477003,0.7077152691054187
kanzi,silesia,-0.019713113812160017,-0.018774649965186293,-0.012845296743920579,0.07377642199125364,-0.017080457942928087,-0.01668946824556474,0.00653173619752979,0.003921274092340241,-0.05174718012933813,-0.02705535098014363,0.03589634756438973,0.04569778994530797,0.01116813942702177,0.004271320345840639,0.004580882901699959,0.003060838163496365,0.01239081377744829,0.026347099589423974,0.008918543225697734,-0.008537185175676252,-0.01139182408123156,-0.009618887919436433,-0.06893562166074824,-0.05767198221052452,-0.04186817360457491,-0.03187560582930677,-0.004687591402641322,-0.014417830123760654,0.009229112838928884,-0.10939837135961472,-0.005940324847321836,-0.006728291455204445,-0.0070630831995404115,0.20020477693968186,0.17004384586292562,0.5063037901418416,0.59619799457423,0.6300609197415448,0.7621594792806861,0.22360719594243547,0.7886144567263814,0.46894074160381427,0.7676716552749393,0.7482121958645046
kanzi,vmlinux,-0.01985735714680487,-0.006209425103234982,0.045243403375269636,0.08618808160771824,-0.014258863435313863,-0.014787573524870729,0.882910599282684,0.7004617894227368,0.6213696818485872,0.6512690993140361,0.039861562238625935,0.22385433769087912,0.044928745183479064,0.4111930411056227,0.09418957353444267,0.8224119891072137,0.021040782256831144,0.010373981816382157,0.003182768270191132,0.0027904651891205697,-0.01265821855665535,-0.006025133454145039,-0.018250531409060713,-0.015801259351642546,0.7859218123944034,-0.02839407038293915,0.1082748835427298,0.22321357604441025,0.8179420179015352,0.8459290104055465,0.376082715587485,0.4584766430416391,0.14067769910504938,0.11437560734897424,0.12219086024200553,0.3812578324888204,0.6986525229563649,0.6628574766139668,0.6593376315273295,0.4800305029171457,0.49064982869797263,0.09114637830994399,0.5630841611279959,0.6661345437365215
